;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
429;ROZWOJ OSOBISTY;Kurs Jak budować wizerunek - skuteczne techniki autoprezentacji;Poznaj sprawdzone techniki autoprezentacji, dowiedz się jak zrobić dobre pierwsze wrażenie i buduj pozytywny wizerunek w życiu osobistym i zawodowym.;79;Podstawowy;Kurs Jak budować wizerunek - skuteczne techniki autoprezentacji;;1000;22 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_budowac_wizerunek_-_skuteczne_techniki_autoprezentacji.jpg
430;ROZWOJ OSOBISTY;Kurs Zostań mistrzem przemówień publicznych;Pozbądź się tremy i zostań mistrzem przemówień! Dowiedz się, co mówić i jak mówić, tak by inni chcieli słuchać!;69;Podstawowy;Kurs Zostań mistrzem przemówień publicznych;;1000;20 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_zostan_mistrzem_przemowien_publicznych.jpg
431;ROZWOJ OSOBISTY;Kurs Jak dobrze wypaść na rekrutacji i zdobyć pracę;Dowiedz się jak przygotować się do procesu rekrutacji, przejść go pomyślnie i zdobyć wymarzoną pracę!;59;Podstawowy;Kurs Jak dobrze wypaść na rekrutacji i zdobyć pracę;;1000;21 materiałów treningowych i 24 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_dobrze_wypasc_na_rekrutacji_i_zdobyc_prace.jpg
432;ROZWOJ OSOBISTY;Kurs Psychologia zachowań konsumenckich;"Zrozum potrzeby i motywacje zakupowe swoich klientów. Naucz się skutecznej komunikacji marketingowej i zacznij zwiększać sprzedaż w swoim sklepie!
";69;Podstawowy;Kurs Psychologia zachowań konsumenckich;;1000;25 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_psychologia_zachowan_konsumenckich.jpg
433;ROZWOJ OSOBISTY;Kurs Techniki perswazji i wywierania wpływu;Wykorzystaj metody wpływu społecznego i techniki perswazji do skutecznego osiągania swoich celów biznesowych i osobistych.;59;Podstawowy;Kurs Techniki perswazji i wywierania wpływu;;1000;20 materiałów treningowych i 22 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_perswazji_i_wywierania_wplywu.jpg
434;ROZWOJ OSOBISTY;Kurs Skuteczny menedżer - kluczowe kompetencje;Opanuj kluczowe kompetencje menedżerskie i dowiedz się jak skutecznie zarządzać zespołem i motywować pracowników.;79;Podstawowy;Kurs Skuteczny menedżer - kluczowe kompetencje;;1000;31 materiałów treningowych i 54 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_skuteczny_menedzer_-_kluczowe_kompetencje.jpg
435;ROZWOJ OSOBISTY;Kurs Agile - dobre praktyki zarządzania projektami;Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!;79;Średniozaawansowany;Kurs Agile - dobre praktyki zarządzania projektami;;1000;22 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_dobre_praktyki_zarzadzania_projektami.jpg
436;ROZWOJ OSOBISTY;Kurs Agile - metodyki zwinne od podstaw;Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!;69;Podstawowy;Kurs Agile - metodyki zwinne od podstaw;;1000;25 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_metodyki_zwinne_od_podstaw.jpg
437;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - funkcje;Naucz się rozwiązywać zadania z funkcji, które często pojawiają się na szkolnych kartkówkach, testach i maturze. Zrozum i utrwal swoją wiedzę na temat funkcji, dzięki korepetycjom online.;29;Podstawowy;Kurs Korepetycje z matematyki - funkcje;;1000;20 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_korepetycje_z_matematyki_-_funkcje.jpg
438;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - trygonometria i figury płaskie;Opanuj i utrwal wiedzę z geometrii, tak by żadne zadanie na sprawdzianie, maturze Cię nie zaskoczyło. Ucz się, rozwiązując typowe zadnia z trygonometrii i figur płaskich, które pojawiają na testach.;29;Podstawowy;Kurs Korepetycje z matematyki - trygonometria i figury płaskie;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_korepetycje_z_matematyki_-_trygonometria_i_figury_plaskie.jpg
439;ROZWOJ OSOBISTY;Kurs Jak radzić sobie ze stresem i kontrolować emocje;Poznaj praktyczne metody, które pomogą Ci zapanować nad stresem i kontrolować emocje. Rozwiń swoją inteligencję emocjonalną i nie pozwól, by emocje przejęły nad Tobą kontrolę w trudnych sytuacjach.;49;Podstawowy;Kurs Jak radzić sobie ze stresem i kontrolować emocje;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_radzic_sobie_ze_stresem_i_kontrolowac_emocje.jpg
440;ROZWOJ OSOBISTY;Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze;Naucz się zarządzać finansami domowymi i odkryj skuteczne sposoby na oszczędzanie pieniędzy. Zdobądź dodatkowe źródła dochodu, dowiedz się jak radzić sobie z długami i zadbaj o swoją emeryturę.;69;Podstawowy;Kurs Jak prowadzić budżet domowy i oszczędzać pieniądze;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_budzet_domowy_i_oszczedzac_pieniadze.jpg
441;ROZWOJ OSOBISTY;Kurs Storytelling w biznesie i marketingu;Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.;79;Podstawowy;Kurs Storytelling w biznesie i marketingu;;1000;20 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_storytelling_w_biznesie_i_marketingu.jpg
442;ROZWOJ OSOBISTY;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!;69;Podstawowy;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_skutecznie_motywowac_i_budowac_zaangazowanie_pracownikow.jpg
443;ROZWOJ OSOBISTY;Kurs Jak zbudować znaną markę online;Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.;69;Podstawowy;Kurs Jak zbudować znaną markę online;;1000;33 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zbudowac_znana_marke_online.jpg
444;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - równania i nierówności;Opanuj i utrwal materiał z równań i nierówności, tak by żadne zadanie na maturze Cię nie zaskoczyło. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.;29;Podstawowy;Kurs Korepetycje z matematyki - równania i nierówności;;1000;20 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_matura_z_matematyki_-_rownania_i_nierownosci.jpg
445;ROZWOJ OSOBISTY;Kurs Korepetycje z matematyki - liczby rzeczywiste;"Opanuj i utrwal wiedzę z zakresu liczb rzeczywistych, tak by żadne zadanie na maturze nie stanowiło dla Ciebie problemu. Ucz się rozwiązując typowe zadania pojawiające się w arkuszach maturalnych.
";29;Podstawowy;Kurs Korepetycje z matematyki - liczby rzeczywiste;;1000;20 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_matura_z_matematyki_-_liczby_rzeczywiste.jpg
446;ROZWOJ OSOBISTY;Kurs LinkedIn - budowanie marki osobistej;Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.;79;Podstawowy;Kurs LinkedIn - budowanie marki osobistej;;1000;23 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_linkedin_-_budowanie_marki_osobistej.jpg
447;ROZWOJ OSOBISTY;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.;69;Podstawowy;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wydajne_zarzadzanie_firma_-_automatyzacja_i_optymalizacja_zadan.jpg
448;ROZWOJ OSOBISTY;Kurs Techniki efektywnego uczenia się;Dowiedz się jak uczyć się efektywnie, szybciej przyswajać wiedzę i zapamiętywać informacje na dłużej. Poznaj sprawdzone sposoby na zwiększenie motywacji i koncentracji.;59;Podstawowy;Kurs Techniki efektywnego uczenia się;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_efektywnego_uczenia_sie.jpg
449;ROZWOJ OSOBISTY;Kurs Jak budować wizerunek - skuteczne techniki autoprezentacji;Poznaj sprawdzone techniki autoprezentacji, dowiedz się jak zrobić dobre pierwsze wrażenie i buduj pozytywny wizerunek w życiu osobistym i zawodowym.;79;Podstawowy;Kurs Jak budować wizerunek - skuteczne techniki autoprezentacji;;1000;22 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_budowac_wizerunek_-_skuteczne_techniki_autoprezentacji.jpg
450;ROZWOJ OSOBISTY;Kurs Zostań mistrzem przemówień publicznych;Pozbądź się tremy i zostań mistrzem przemówień! Dowiedz się, co mówić i jak mówić, tak by inni chcieli słuchać!;69;Podstawowy;Kurs Zostań mistrzem przemówień publicznych;;1000;20 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_zostan_mistrzem_przemowien_publicznych.jpg
451;ROZWOJ OSOBISTY;Kurs Jak dobrze wypaść na rekrutacji i zdobyć pracę;Dowiedz się jak przygotować się do procesu rekrutacji, przejść go pomyślnie i zdobyć wymarzoną pracę!;59;Podstawowy;Kurs Jak dobrze wypaść na rekrutacji i zdobyć pracę;;1000;21 materiałów treningowych i 24 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_dobrze_wypasc_na_rekrutacji_i_zdobyc_prace.jpg
452;ROZWOJ OSOBISTY;Kurs Psychologia zachowań konsumenckich;"Zrozum potrzeby i motywacje zakupowe swoich klientów. Naucz się skutecznej komunikacji marketingowej i zacznij zwiększać sprzedaż w swoim sklepie!
";69;Podstawowy;Kurs Psychologia zachowań konsumenckich;;1000;25 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_psychologia_zachowan_konsumenckich.jpg
453;ROZWOJ OSOBISTY;Kurs Techniki perswazji i wywierania wpływu;Wykorzystaj metody wpływu społecznego i techniki perswazji do skutecznego osiągania swoich celów biznesowych i osobistych.;59;Podstawowy;Kurs Techniki perswazji i wywierania wpływu;;1000;20 materiałów treningowych i 22 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_perswazji_i_wywierania_wplywu.jpg
454;ROZWOJ OSOBISTY;Kurs Skuteczny menedżer - kluczowe kompetencje;Opanuj kluczowe kompetencje menedżerskie i dowiedz się jak skutecznie zarządzać zespołem i motywować pracowników.;79;Podstawowy;Kurs Skuteczny menedżer - kluczowe kompetencje;;1000;31 materiałów treningowych i 54 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_skuteczny_menedzer_-_kluczowe_kompetencje.jpg
455;ROZWOJ OSOBISTY;Kurs Agile - dobre praktyki zarządzania projektami;Poznaj sprawdzone praktyki metodyki zwinnych i wykorzystaj je do zwiększania efektywności w Twoim zespole!;79;Średniozaawansowany;Kurs Agile - dobre praktyki zarządzania projektami;;1000;22 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_dobre_praktyki_zarzadzania_projektami.jpg
456;ROZWOJ OSOBISTY;Kurs Agile - metodyki zwinne od podstaw;Dowiedz się, jak zwiększyć efektywność pracy dzięki zwinnym projektom. Poznaj kluczowe pojęcia oraz koncepcje Agile i zacznij je wdrażać jeszcze dziś!;69;Podstawowy;Kurs Agile - metodyki zwinne od podstaw;;1000;25 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_agile_-_metodyki_zwinne_od_podstaw.jpg
457;ROZWOJ OSOBISTY;Kurs UX w biznesie - efektywna praca projektanta;Dowiedz się jak rozwijać się jako UX Designer. Naucz się sprawnie wdrażać procesy projektowania w firmie, tak by zwiększyć szanse na sukces.;69;Podstawowy;Kurs UX w biznesie - efektywna praca projektanta;;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ux_w_biznesie_-_efektywna_praca_projektanta.jpg
458;ROZWOJ OSOBISTY;Kurs Evernote - zwiększ swoją produktywność;Naucz się lepiej zarządzać swoimi notatkami, dokumentami i organizować codzienną pracę dzięki Evernote. Zacznij oszczędzać czas i zwiększ swoją produktywność.;39;Podstawowy;Kurs Evernote - zwiększ swoją produktywność;;1000;15 materiałów treningowych i 17 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_evernote_-_zwieksz_swoja_produktywnosc.jpg
459;ROZWOJ OSOBISTY;Kurs Jak znaleźć pracę - efektywne poszukiwanie zatrudnienia;Dowiedz się jak znaleźć dobrze płatną i przynoszącą satysfakcję pracę. Naucz się prezentować swoje mocne strony i przekonaj pracodawcę, że jesteś kandydatem, z którego nie może zrezygnować.;30;Podstawowy;Kurs Jak znaleźć pracę - efektywne poszukiwanie zatrudnienia;;1000;20 materiałów treningowych i 17 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_znalezc_prace_-_efektywne_poszukiwanie_zatrudnienia.jpg
460;ROZWOJ OSOBISTY;Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy;Dowiedz się jak przygotować i zorganizować pracę zdalną dla siebie i swojego zespołu. Zadbaj o odpowiednią komunikację, work-life balance i zdrowe relacje w firmie.;49;Podstawowy;Umiejętności miękkie w pracy zdalnej - budowanie relacji i organizacja pracy;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/umiejetnosci_miekkie_w_pracy_zdalnej.jpg
461;ROZWOJ OSOBISTY;Kurs Todoist - skuteczne planowanie i realizacja zadań;Poznaj sekret produktywności i naucz się efektywnie planować oraz realizować codzienne zadania z Todoist. Zacznij skuteczniej organizować swój dzień, tak aby nie zabrakło Ci czasu!;27;Podstawowy;Kurs Todoist - skuteczne planowanie i realizacja zadań;;1000;20 materiałów treningowych i 21 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_todoist_-_skuteczne_planowanie_i_realizacja_zadan.jpg
462;ROZWOJ OSOBISTY;Kurs Efektywność osobista - zarządzanie zadaniami i sobą w czasie;Zacznij efektywnie wykorzystywać swój czas! Dowiedz się jak radzić sobie z planowaniem i wykonywaniem zadań. Naucz się radzić sobie ze stresem oraz wyznaczać cele biznesowe i prywatne. ;69;Podstawowy;Kurs Efektywność osobista - zarządzanie zadaniami i sobą w czasie;;1000;20 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_efektywnosc_osobista_-_zarzadzanie_zadaniami_i_soba_w_czasie.jpg
463;ROZWOJ OSOBISTY;Kurs Własny podcast od A do Z;Stwórz własny podcast, który pomoże Ci budować markę osobistą. Naucz się samodzielnie nagrywać, montować i publikować materiały. Docieraj do nowych odbiorców i stwórz zaangażowaną społeczność.;49;Podstawowy;Kurs Własny podcast od A do Z;;1000;24 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wlasny_podcast_od_a_do_z.jpg
464;ROZWOJ OSOBISTY;Kurs Personal Branding - budowanie marki osobistej;Dowiedz się jak wykorzystać social media, content marketing i inne możliwości internetu do tworzenia silnej marki osobistej. Zbuduj spójny wizerunek swojego biznesu, który pozwoli Ci zdobywać klientów;69;Podstawowy;Kurs Personal Branding - budowanie marki osobistej;;1000;25 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_personal_branding_-_budowanie_marki_osobistej.jpg
465;ROZWOJ OSOBISTY;Kurs Techniki negocjacji od podstaw;Opanuj najlepsze techniki negocjacji i zacznij skutecznie osiągać swoje cele biznesowe oraz osobiste;69;Podstawowy;Kurs Techniki negocjacji od podstaw;;1000;30 materiałów treningowych i 78 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_techniki_negocjacji_od_podstaw.jpg
466;ROZWOJ OSOBISTY;Kurs Jak prowadzić kanał na YouTube i zarabiać;Stwórz kanał Youtube, zdobądź subskrybentów, zbuduj własną markę i zacznij zarabiać.;49;Podstawowy;Kurs Jak prowadzić kanał na YouTube i zarabiać;;1000;21 materiałów treningowych i 59 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_kanal_na_youtube_i_zarabiac.jpg
